"Marker" "N.Additive" "N.Dominance" "WSC.Additive" "WSC.Dominance" "DMD.Additive" "DMD.Dominance" "GDC_Y1.Additive" "GDC_Y1.Dominance" "CYLD_Y1.Additive" "CYLD_Y1.Dominance" "TYLD_Y1.Additive" "TYLD_Y1.Dominance" "GDC_Y2.Additive" "GDC_Y2.Dominance" "CYLD_Y2.Additive" "CYLD_Y2.Dominance" "TYLD_Y2.Additive" "TYLD_Y2.Dominance" "C_RUST.Additive" "C_RUST.Dominance" "GDC_Y3.Additive" "GDC_Y3.Dominance" "CYLD_Y3.Additive" "CYLD_Y3.Dominance" "TYLD_Y3.Additive" "TYLD_Y3.Dominance" "SY.Additive" "SY.Dominance" "HD.Additive" "HD.Dominance"
"7250" "Chr5_238958710" -5.02e-05 -5.02e-05 0.001246096 0.001246096 0.000487752 0.000487752 -0.000861965 -0.000861965 -2.04e-05 -2.04e-05 5.82e-10 5.82e-10 -0.001067894 -0.001067894 -4.44e-05 -4.44e-05 -3.56e-10 -3.56e-10 -0.000154813 -0.000154813 1.25e-10 1.25e-10 1.2e-05 1.2e-05 -2.19e-05 -2.19e-05 -0.003055855 -0.003055855 0.000239851 0.000239851
"7251" "Chr5_239171524" -4.99e-05 -4.99e-05 0.001456351 0.001456351 0.000514436 0.000514436 0.001432694 0.001432694 -1.53e-05 -1.53e-05 2.25e-10 2.25e-10 0.000682097 0.000682097 4.76e-05 4.76e-05 4.25e-09 4.25e-09 0.000103188 0.000103188 -6.37e-09 -6.37e-09 -2.17e-05 -2.17e-05 -1.23e-05 -1.23e-05 -0.005680275 -0.005680275 -0.00182737 -0.00182737
"7252" "Chr5_239857855" 7.63e-05 2.91e-05 3.47e-05 -0.000114065 0.00037701 -0.000135757 0.001569849 0.001315677 -5.14e-05 -3.92e-05 -1e-09 -6.8e-10 0.002350305 0.000868048 -0.000204666 -5.36e-05 -8.92e-10 -1.35e-09 -0.000237144 -8.43e-05 -3.75e-10 3.75e-10 -7.38e-05 -0.000115579 4.77e-05 -1.22e-05 -0.002790035 -0.000455221 -0.001054485 -0.001474312
"7253" "Chr5_239859159" 1.6e-05 1.6e-05 -0.000427922 -0.000427922 -9.65e-05 -9.65e-05 0.002029731 0.002029731 -3.39e-06 -3.39e-06 1.84e-10 1.84e-10 0.002444127 0.002444127 5.29e-05 5.29e-05 -6.68e-09 -6.68e-09 -0.000118787 -0.000118787 4e-09 4e-09 3.99e-06 3.99e-06 6.83e-05 6.83e-05 0.007277765 0.007277765 -0.000420659 -0.000420659
"7254" "Chr5_239973194" -1.53e-05 -1.53e-05 0.00020526 0.00020526 8.41e-05 8.41e-05 -0.000783396 -0.000783396 -2.83e-06 -2.83e-06 1.78e-09 1.78e-09 -0.000217229 -0.000217229 1.77e-07 1.77e-07 -3.95e-09 -3.95e-09 -5.99e-05 -5.99e-05 -8.63e-15 -8.63e-15 -3.16e-06 -3.16e-06 1.51e-05 1.51e-05 0.000929108 0.000929108 7.69e-05 7.69e-05
"7255" "Chr5_239973720" -8.41e-06 -8.41e-06 0.00056367 0.00056367 0.000146249 0.000146249 -0.000364302 -0.000364302 -2.21e-05 -2.21e-05 -1.41e-09 -1.41e-09 -0.000400484 -0.000400484 -0.000173115 -0.000173115 2.34e-09 2.34e-09 -1.78e-05 -1.78e-05 -2e-09 -2e-09 -9.45e-05 -9.45e-05 -1.39e-05 -1.39e-05 -0.006320122 -0.006320122 0.001488652 0.001488652
"7256" "Chr5_239994313" 4.05e-05 4.05e-05 0.000460916 0.000460916 0.000243881 0.000243881 -0.001212908 -0.001212908 -7.76e-05 -7.76e-05 -2.92e-09 -2.92e-09 -0.001670014 -0.001670014 -4.07e-05 -4.07e-05 6.36e-10 6.36e-10 0.000252716 0.000252716 1e-09 1e-09 -3.82e-06 -3.82e-06 -3.09e-05 -3.09e-05 -0.00725602 -0.00725602 0.000890738 0.000890738
"7257" "Chr5_240366992" -9.94e-07 -9.94e-07 -0.000800236 -0.000800236 -0.000366107 -0.000366107 0.000963668 0.000963668 3.83e-05 3.83e-05 1.69e-09 1.69e-09 0.002188236 0.002188236 0.000100838 0.000100838 -5.95e-09 -5.95e-09 3.4e-07 3.4e-07 6e-09 6e-09 1.83e-05 1.83e-05 4.07e-05 4.07e-05 0.008667715 0.008667715 0.001990637 0.001990637
"7258" "Chr5_240527143" 5.11e-05 5.11e-05 -0.000356517 -0.000356517 0.000261136 0.000261136 0.00093241 0.00093241 -3.02e-06 -3.02e-06 -1.58e-09 -1.58e-09 0.001349114 0.001349114 -0.000172763 -0.000172763 -3.68e-09 -3.68e-09 -0.000126247 -0.000126247 3e-09 3e-09 5.51e-05 5.51e-05 -4.59e-05 -4.59e-05 0.002607166 0.002607166 0.001825134 0.001825134
"7259" "Chr5_240527158" 5.11e-05 5.11e-05 -0.000356517 -0.000356517 0.000261136 0.000261136 0.00093241 0.00093241 -3.02e-06 -3.02e-06 -1.58e-09 -1.58e-09 0.001349114 0.001349114 -0.000172763 -0.000172763 -3.68e-09 -3.68e-09 -0.000126247 -0.000126247 3e-09 3e-09 5.51e-05 5.51e-05 -4.59e-05 -4.59e-05 0.002607166 0.002607166 0.001825134 0.001825134
"7260" "Chr5_240595019" 4.78e-06 -3.37e-05 -0.000731806 0.000777579 -0.000150774 3.87e-05 0.003637301 0.000688098 1.02e-05 -1.06e-05 3.08e-09 2.86e-10 0.003588345 0.002115708 0.000119201 0.000121495 2.96e-09 -5.7e-09 7.27e-06 0.00012783 2.62e-09 5.37e-09 0.000114046 4.94e-05 0.000161357 1.79e-05 0.001302284 -0.001439737 -0.002909714 -0.001458052
"7261" "Chr5_240892313" 3.91e-05 5.6e-05 -0.000613375 -0.000261922 -0.000377079 -4.58e-05 -0.001269502 -0.001216183 -4.33e-05 -7.07e-05 -3.23e-09 -3.96e-09 0.001047646 -0.001728554 5.31e-05 2.91e-05 -1.58e-08 4.35e-10 -0.000177917 -0.000138506 4.12e-09 -2.62e-09 -6.87e-05 -6.66e-05 -6.09e-05 -1.79e-05 0.004147888 -0.002753921 -0.004059568 -0.003515385
"7262" "Chr5_240965525" 4.4e-05 1.49e-05 -4.64e-05 0.00042468 -0.000236394 -5.55e-05 -0.001482529 -0.000928828 -6.04e-05 -6.22e-05 -3.98e-09 -3.12e-09 -2.12e-05 0.000704608 4.35e-05 -2.35e-05 -5.14e-09 -8.11e-09 -0.000353024 -0.00016572 7.5e-10 5.25e-09 -5.78e-05 -7.82e-05 -5.7e-05 -2.86e-05 -0.002892164 -0.001610961 -0.00319138 -0.002090915
"7263" "Chr5_241009582" -1.51e-05 -1.51e-05 0.000127335 0.000127335 5.18e-05 5.18e-05 0.000475979 0.000475979 3.58e-05 3.58e-05 2.97e-09 2.97e-09 0.000181101 0.000181101 0.000237403 0.000237403 2.52e-09 2.52e-09 -5.88e-06 -5.88e-06 -1.5e-09 -1.5e-09 0.000115818 0.000115818 0.000137684 0.000137684 0.005331133 0.005331133 -0.001976742 -0.001976742
"7264" "Chr5_241234987" -1.58e-05 -4.6e-05 2.96e-05 0.001289739 -6.56e-05 0.00041764 0.001605599 0.000835161 4.95e-05 2.82e-05 1.33e-09 3.34e-09 0.001274078 3.39e-05 -7.89e-05 0.000133089 -1.11e-09 -5.49e-09 9e-05 -0.000170777 5.71e-16 -4e-09 -6.19e-05 9.51e-05 -3.2e-05 8.74e-05 0.000854939 0.001563004 0.002395719 -0.002496334
"7265" "Chr5_241484319" 2.45e-05 -5.29e-06 -0.001344273 0.000276039 -0.000341752 -0.000270075 0.000635274 0.001427063 6.06e-05 -2.25e-05 2.25e-09 -1.83e-09 0.001605749 0.000272792 9e-05 5.79e-05 -5.99e-09 -8.4e-09 0.000114618 0.000252668 3.62e-09 7.37e-09 -4.34e-06 -0.000110414 9.13e-06 -1.19e-05 0.016349907 0.006354544 0.00570943 0.001834224
"7266" "Chr5_241665980" 0.000102057 6.23e-05 -0.00070955 -0.001835641 0.000111481 -0.000775036 -0.001143731 0.00017656 -4.45e-05 -3.66e-05 -2.46e-09 -2.96e-09 0.001393308 0.000399314 -0.000159564 2.61e-05 -7.03e-10 -3.83e-09 -0.000390743 -7.08e-05 -1.12e-09 3.75e-10 1.22e-05 -0.000112743 5.26e-05 -5.33e-05 -0.001476788 0.005402744 -0.000217471 0.000216188
"7267" "Chr5_242343697" 4.84e-05 1.25e-06 -0.000543174 -0.000691965 0.00022245 -0.000290317 -0.000440591 -0.000694763 -1.85e-05 -6.3e-06 -1.93e-09 -1.6e-09 0.000459094 -0.001023164 -0.000298132 -0.000147021 4.55e-09 4.09e-09 -6.32e-05 8.96e-05 1.25e-09 2e-09 4.12e-05 -5.45e-07 -1.52e-05 -7.51e-05 -0.004539953 -0.002205138 0.0062476 0.005827773
"7268" "Chr5_242741654" 6.32e-05 6.32e-05 -0.001006604 -0.001006604 -6.11e-05 -6.11e-05 0.00079756 0.00079756 1.57e-05 1.57e-05 -1.07e-09 -1.07e-09 0.001773312 0.001773312 -0.000144501 -0.000144501 -8.35e-09 -8.35e-09 0.000109679 0.000109679 1.04e-08 1.04e-08 7.86e-05 7.86e-05 4.35e-05 4.35e-05 -0.000607389 -0.000607389 0.000730142 0.000730142
"7269" "Chr5_242741663" 2.49e-05 2.49e-05 -0.000839228 -0.000839228 -0.000320345 -0.000320345 -0.000282051 -0.000282051 -4.31e-05 -4.31e-05 -1.51e-09 -1.51e-09 0.000225917 0.000225917 -8.02e-05 -8.02e-05 3.6e-09 3.6e-09 -0.00010605 -0.00010605 1.25e-10 1.25e-10 -7.63e-05 -7.63e-05 -4.01e-05 -4.01e-05 -0.000326373 -0.000326373 0.00168125 0.00168125
"7270" "Chr5_242933896" 4.99e-05 4.99e-05 -0.000960591 -0.000960591 -0.000166117 -0.000166117 0.000464205 0.000464205 -9.96e-06 -9.96e-06 -1.41e-09 -1.41e-09 0.000790101 0.000790101 -0.00022105 -0.00022105 2.67e-09 2.67e-09 2.44e-05 2.44e-05 -2.5e-10 -2.5e-10 -4.91e-05 -4.91e-05 -1.08e-05 -1.08e-05 -0.004606775 -0.004606775 -0.000730855 -0.000730855
"7271" "Chr5_243024709" -4.2e-06 -4.2e-06 -0.000300662 -0.000300662 -0.000221453 -0.000221453 0.000146772 0.000146772 4.68e-05 4.68e-05 2.84e-09 2.84e-09 0.00112756 0.00112756 0.000101195 0.000101195 3.74e-09 3.74e-09 7.59e-05 7.59e-05 7.5e-10 7.5e-10 9.26e-05 9.26e-05 9e-05 9e-05 0.001055771 0.001055771 -0.000758435 -0.000758435
"7272" "Chr5_243500375" -1.05e-05 -2.14e-05 -0.000425332 -0.001041027 0.000121956 -0.00052366 0.000319284 -4.81e-05 -3.75e-05 -1.49e-05 -1.9e-09 -2.24e-09 0.000429605 -0.00105722 -0.000335349 -0.000103666 8.22e-09 1.19e-09 3.18e-06 -8.74e-05 -6.25e-10 6.25e-10 -8.1e-05 -0.000138949 -5.53e-05 -0.000118805 -0.006617823 0.000210088 0.004629779 0.000253714
"7273" "Chr5_243721435" -1.41e-05 -1.41e-05 0.000379202 0.000379202 0.000137274 0.000137274 0.000155741 0.000155741 4.02e-06 4.02e-06 -7.68e-10 -7.68e-10 0.00036494 0.00036494 -3.34e-05 -3.34e-05 -8.01e-09 -8.01e-09 -7.04e-05 -7.04e-05 5.37e-09 5.37e-09 -1.07e-05 -1.07e-05 -3.78e-05 -3.78e-05 0.003616788 0.003616788 0.001582796 0.001582796
"7274" "Chr5_243721468" -1.41e-05 -1.41e-05 0.000379202 0.000379202 0.000137274 0.000137274 0.000155741 0.000155741 4.02e-06 4.02e-06 -7.68e-10 -7.68e-10 0.00036494 0.00036494 -3.34e-05 -3.34e-05 -8.01e-09 -8.01e-09 -7.04e-05 -7.04e-05 5.37e-09 5.37e-09 -1.07e-05 -1.07e-05 -3.78e-05 -3.78e-05 0.003616788 0.003616788 0.001582796 0.001582796
"7275" "Chr5_243726113" -1.66e-05 -1.66e-05 0.001696658 0.001696658 0.000499669 0.000499669 -0.000107394 -0.000107394 -3.92e-05 -3.92e-05 -2.91e-09 -2.91e-09 -0.000757178 -0.000757178 -7.38e-05 -7.38e-05 -7.19e-09 -7.19e-09 -0.00026377 -0.00026377 -8.75e-10 -8.75e-10 -3.64e-05 -3.64e-05 -5.9e-05 -5.9e-05 0.002183575 0.002183575 0.001573473 0.001573473
"7276" "Chr5_243828615" -3.96e-05 -3.96e-05 0.001403764 0.001403764 0.000472647 0.000472647 -0.001372636 -0.001372636 -2.28e-05 -2.28e-05 -4.94e-10 -4.94e-10 -0.001568275 -0.001568275 -0.000122633 -0.000122633 4.57e-09 4.57e-09 -0.000212916 -0.000212916 -1.5e-09 -1.5e-09 -5.23e-05 -5.23e-05 -3.64e-05 -3.64e-05 -0.003692144 -0.003692144 0.002001714 0.002001714
"7277" "Chr5_244223186" 0 -6.35e-22 0 4.28e-18 0 1.22e-17 0 -1.44e-17 0 -1.52e-20 0 -1.03e-22 0 5.74e-18 0 6.95e-19 0 -3.89e-23 0 -6.08e-19 0 -1.5e-22 0 2.96e-19 0 3.56e-19 0 2.09e-18 0 5.44e-17
"7278" "Chr5_244431519" 0 -6.35e-22 0 4.28e-18 0 1.22e-17 0 -1.44e-17 0 -1.52e-20 0 -1.03e-22 0 5.74e-18 0 6.95e-19 0 -3.89e-23 0 -6.08e-19 0 -1.5e-22 0 2.96e-19 0 3.56e-19 0 2.09e-18 0 5.44e-17
"7279" "Chr5_244431525" -5.71e-06 -5.71e-06 0.000900625 0.000900625 0.000231178 0.000231178 0.001580006 0.001580006 1.09e-05 1.09e-05 -5.45e-10 -5.45e-10 0.001388954 0.001388954 1.14e-05 1.14e-05 -3.39e-09 -3.39e-09 -3.8e-05 -3.8e-05 4e-09 4e-09 2.24e-05 2.24e-05 1.83e-06 1.83e-06 0.002436975 0.002436975 0.001456177 0.001456177
"7280" "Chr5_244593539" -9.8e-06 -9.8e-06 0.000755092 0.000755092 0.000181963 0.000181963 0.00060901 0.00060901 -9.53e-06 -9.53e-06 -2.04e-09 -2.04e-09 0.001056191 0.001056191 -5.59e-05 -5.59e-05 -9.53e-09 -9.53e-09 5.11e-05 5.11e-05 6e-09 6e-09 -0.000158303 -0.000158303 -6.16e-05 -6.16e-05 0.000837075 0.000837075 -0.001030023 -0.001030023
"7281" "Chr5_244593548" 3.39e-05 3.39e-05 0.000580334 0.000580334 0.000582061 0.000582061 -6.43e-05 -6.43e-05 -6.17e-05 -6.17e-05 -2.62e-09 -2.62e-09 -0.00086829 -0.00086829 -7.34e-05 -7.34e-05 3.43e-09 3.43e-09 -0.000267285 -0.000267285 -5.12e-09 -5.12e-09 -1.8e-05 -1.8e-05 -6.62e-05 -6.62e-05 -0.003163055 -0.003163055 -0.001864678 -0.001864678
"7282" "Chr5_244593559" -2.04e-05 -2.04e-05 0.001359364 0.001359364 0.000631311 0.000631311 1.38e-05 1.38e-05 -5.35e-05 -5.35e-05 -1.51e-09 -1.51e-09 -0.000127433 -0.000127433 -8.16e-05 -8.16e-05 -3.23e-09 -3.23e-09 -0.000280338 -0.000280338 -3e-09 -3e-09 -7.34e-05 -7.34e-05 -8.1e-05 -8.1e-05 -0.001100486 -0.001100486 0.000746926 0.000746926
"7283" "Chr5_244593562" 5.19e-06 5.19e-06 -5.36e-05 -5.36e-05 6.53e-05 6.53e-05 0.002223532 0.002223532 2.81e-05 2.81e-05 2.38e-09 2.38e-09 0.002828967 0.002828967 -0.000131857 -0.000131857 5.94e-10 5.94e-10 -6.01e-05 -6.01e-05 9.25e-09 9.25e-09 -2.29e-05 -2.29e-05 8.06e-05 8.06e-05 -0.001804473 -0.001804473 3.45e-05 3.45e-05
"7284" "Chr5_244593595" 5.03e-05 5.03e-05 -0.001126739 -0.001126739 -0.000129661 -0.000129661 0.001293014 0.001293014 -8.02e-06 -8.02e-06 -1.15e-09 -1.15e-09 0.002274026 0.002274026 -0.000193514 -0.000193514 -3.61e-09 -3.61e-09 -0.000336079 -0.000336079 9.37e-09 9.37e-09 4.01e-05 4.01e-05 -5.47e-06 -5.47e-06 0.000517831 0.000517831 0.00212631 0.00212631
"7285" "Chr5_244833404" 5.52e-05 5.52e-05 -0.000507026 -0.000507026 8.49e-05 8.49e-05 7.88e-05 7.88e-05 -5.33e-05 -5.33e-05 -1.91e-09 -1.91e-09 -2.66e-05 -2.66e-05 3.39e-05 3.39e-05 3.59e-09 3.59e-09 -0.000175153 -0.000175153 1.62e-09 1.62e-09 -2.37e-05 -2.37e-05 5.01e-06 5.01e-06 0.001665104 0.001665104 -0.002106957 -0.002106957
"7286" "Chr5_245067149" 7.98e-05 4.19e-05 -0.000314305 3.1e-05 -0.000148708 -0.000182093 -0.001315516 0.000379081 -4.89e-05 -5.72e-05 -3.59e-09 -3.97e-09 -0.002984601 -0.00074813 9.15e-05 1.67e-05 1.36e-09 -4.6e-09 3.72e-05 0.000105612 -7.5e-10 5.25e-09 -0.000118993 -0.000102457 -4.05e-05 -5.76e-05 -0.003282199 0.000844278 -0.002618554 0.000146125
"7287" "Chr5_245327768" -9.78e-05 -9.78e-05 0.003062265 0.003062265 0.000987995 0.000987995 -0.001259226 -0.001259226 2.65e-06 2.65e-06 1.93e-09 1.93e-09 -0.000174438 -0.000174438 -5.49e-05 -5.49e-05 -2.71e-09 -2.71e-09 -0.000248946 -0.000248946 -6.12e-09 -6.12e-09 4.66e-06 4.66e-06 2.94e-05 2.94e-05 -0.003134029 -0.003134029 -0.001078921 -0.001078921
"7288" "Chr5_245416396" -2.05e-05 -2.05e-05 0.000211031 0.000211031 2.25e-06 2.25e-06 -0.000791163 -0.000791163 -2.3e-05 -2.3e-05 -1.05e-09 -1.05e-09 -0.00091717 -0.00091717 4.59e-05 4.59e-05 -3.44e-09 -3.44e-09 -5.09e-05 -5.09e-05 6.25e-10 6.25e-10 -5.96e-05 -5.96e-05 -8.32e-05 -8.32e-05 -0.002683594 -0.002683594 -0.002396232 -0.002396232
"7289" "Chr5_245560351" 6.09e-05 6.09e-05 -0.000141676 -0.000141676 -0.0001654 -0.0001654 -0.000468217 -0.000468217 -5.3e-05 -5.3e-05 -3.78e-09 -3.78e-09 -0.001866365 -0.001866365 5.41e-05 5.41e-05 -1.62e-09 -1.62e-09 7.14e-05 7.14e-05 2.25e-09 2.25e-09 -0.000110725 -0.000110725 -4.91e-05 -4.91e-05 -0.00121896 -0.00121896 -0.001236215 -0.001236215
"7290" "Chr5_245917730" -4.91e-05 -4.91e-05 0.000825602 0.000825602 0.000326434 0.000326434 0.000131636 0.000131636 -2.88e-05 -2.88e-05 -4.12e-10 -4.12e-10 -0.000458237 -0.000458237 -4.19e-05 -4.19e-05 8.28e-09 8.28e-09 -7.25e-06 -7.25e-06 -2.37e-09 -2.37e-09 2.62e-05 2.62e-05 -1.55e-05 -1.55e-05 -0.006657335 -0.006657335 -0.000858447 -0.000858447
"7291" "Chr5_246127282" 4.02e-05 -7.01e-06 -0.000261197 -0.000409987 0.000273796 -0.000238972 -0.000722177 -0.000976348 6.57e-06 1.87e-05 -2.39e-10 8.44e-11 0.00131271 -0.000169547 -0.000304767 -0.000153657 5.44e-09 4.98e-09 -0.000132935 1.99e-05 2.5e-10 1e-09 9.4e-05 5.22e-05 3.86e-05 -2.13e-05 -0.006705762 -0.004370947 0.005353223 0.004933396
"7292" "Chr5_246472207" -5.81e-06 -5.81e-06 -0.000394561 -0.000394561 -7.99e-05 -7.99e-05 -2.95e-05 -2.95e-05 -2.53e-06 -2.53e-06 3.69e-10 3.69e-10 0.000588818 0.000588818 -8.6e-05 -8.6e-05 -1.9e-09 -1.9e-09 2.79e-05 2.79e-05 3.5e-09 3.5e-09 6.21e-05 6.21e-05 -1.28e-05 -1.28e-05 -0.003942778 -0.003942778 0.001937162 0.001937162
"7293" "Chr5_246539651" 3.7e-05 3.7e-05 0.000341449 0.000341449 0.000342116 0.000342116 -0.00159222 -0.00159222 -5.89e-05 -5.89e-05 -2.66e-09 -2.66e-09 -0.001198678 -0.001198678 -0.000133821 -0.000133821 5.23e-09 5.23e-09 -0.000170254 -0.000170254 -1.37e-09 -1.37e-09 -3.42e-05 -3.42e-05 -3.57e-05 -3.57e-05 -0.012176029 -0.012176029 -0.00296356 -0.00296356
"7294" "Chr5_246539655" -5.66e-05 -5.66e-05 0.000955194 0.000955194 -1e-05 -1e-05 0.000855719 0.000855719 5.91e-07 5.91e-07 2.46e-10 2.46e-10 -0.000634526 -0.000634526 0.000104068 0.000104068 -5.42e-09 -5.42e-09 2.3e-05 2.3e-05 -1e-09 -1e-09 -2.39e-06 -2.39e-06 -6.24e-05 -6.24e-05 0.002562645 0.002562645 0.00022801 0.00022801
"7295" "Chr5_246539690" 0 -6.35e-22 0 4.28e-18 0 1.22e-17 0 -1.44e-17 0 -1.52e-20 0 -1.03e-22 0 5.74e-18 0 6.95e-19 0 -3.89e-23 0 -6.08e-19 0 -1.5e-22 0 2.96e-19 0 3.56e-19 0 2.09e-18 0 5.44e-17
"7296" "Chr5_246628094" 0.000130415 2.21e-05 -0.001824694 0.000183619 0.000116909 0.000214399 -2.36e-05 -0.000549984 -4.58e-05 -3.99e-05 -4.12e-09 -2.2e-09 -0.000298466 -0.000637296 -0.000342921 -0.000179985 1.09e-09 2.01e-09 -0.000263919 -0.000443539 -2.75e-09 -2e-09 -0.000250329 -5.71e-05 -7.3e-05 7.02e-06 -0.004347761 -0.00233036 0.000667556 0.001518532
"7297" "Chr5_246628099" 0.000153483 4.51e-05 -0.002072197 -6.39e-05 0.000147014 0.000244505 0.000590846 6.44e-05 -3.85e-05 -3.26e-05 -3.56e-09 -1.64e-09 0.000306824 -3.2e-05 -0.000270309 -0.000107373 2.57e-09 3.49e-09 -0.000326979 -0.000506598 -2.25e-09 -1.5e-09 -0.000187701 5.53e-06 -3.63e-05 4.37e-05 -0.000569815 0.001447586 -5.32e-05 0.000797788
"7298" "Chr5_246946843" 1.26e-05 1.26e-05 0.000767637 0.000767637 0.000468616 0.000468616 -0.001439698 -0.001439698 -1.16e-05 -1.16e-05 -7.15e-12 -7.15e-12 -0.000942198 -0.000942198 4.33e-05 4.33e-05 1.23e-08 1.23e-08 -0.00030096 -0.00030096 -7.75e-09 -7.75e-09 9.73e-05 9.73e-05 3.26e-05 3.26e-05 -0.00189096 -0.00189096 -0.001686504 -0.001686504
"7299" "Chr5_246946848" 1.26e-05 1.26e-05 0.000767637 0.000767637 0.000468616 0.000468616 -0.001439698 -0.001439698 -1.16e-05 -1.16e-05 -7.15e-12 -7.15e-12 -0.000942198 -0.000942198 4.33e-05 4.33e-05 1.23e-08 1.23e-08 -0.00030096 -0.00030096 -7.75e-09 -7.75e-09 9.73e-05 9.73e-05 3.26e-05 3.26e-05 -0.00189096 -0.00189096 -0.001686504 -0.001686504
"7300" "Chr5_246946874" 8.43e-05 8.43e-05 -0.00054552 -0.00054552 0.000200392 0.000200392 0.000114241 0.000114241 -1.73e-05 -1.73e-05 -8.38e-10 -8.38e-10 0.000182728 0.000182728 -3.83e-05 -3.83e-05 9.86e-10 9.86e-10 -0.000204291 -0.000204291 -1.25e-10 -1.25e-10 1.51e-06 1.51e-06 2.61e-05 2.61e-05 -0.002017367 -0.002017367 -0.001788868 -0.001788868
"7301" "Chr5_246946889" 6.07e-05 6.07e-05 -0.000619915 -0.000619915 -5.6e-05 -5.6e-05 -1.28e-05 -1.28e-05 -1.12e-05 -1.12e-05 -6.77e-10 -6.77e-10 -0.000558401 -0.000558401 3.73e-05 3.73e-05 7.55e-10 7.55e-10 -0.000127879 -0.000127879 2.5e-10 2.5e-10 -1.94e-05 -1.94e-05 -3.88e-06 -3.88e-06 -0.00084996 -0.00084996 -0.001998782 -0.001998782
"7302" "Chr5_246946894" 6.07e-05 6.07e-05 -0.000619915 -0.000619915 -5.6e-05 -5.6e-05 -1.28e-05 -1.28e-05 -1.12e-05 -1.12e-05 -6.77e-10 -6.77e-10 -0.000558401 -0.000558401 3.73e-05 3.73e-05 7.55e-10 7.55e-10 -0.000127879 -0.000127879 2.5e-10 2.5e-10 -1.94e-05 -1.94e-05 -3.88e-06 -3.88e-06 -0.00084996 -0.00084996 -0.001998782 -0.001998782
"7303" "Chr5_246947546" 1.65e-06 1.65e-06 0.000842514 0.000842514 0.000507834 0.000507834 -0.001665524 -0.001665524 -2.65e-05 -2.65e-05 -7.4e-10 -7.4e-10 -0.002643618 -0.002643618 9.51e-05 9.51e-05 4.67e-09 4.67e-09 -0.000263182 -0.000263182 -1.09e-08 -1.09e-08 -1.75e-05 -1.75e-05 -7.42e-06 -7.42e-06 -0.000938029 -0.000938029 -0.004530039 -0.004530039
"7304" "Chr5_247653971" 4.36e-05 4.36e-05 0.000431904 0.000431904 0.000315336 0.000315336 1.82e-05 1.82e-05 -4.37e-05 -4.37e-05 -1.93e-09 -1.93e-09 0.000522506 0.000522506 -5.37e-06 -5.37e-06 -2.04e-09 -2.04e-09 -0.000200481 -0.000200481 1.25e-09 1.25e-09 7.02e-05 7.02e-05 2.76e-05 2.76e-05 -0.00335748 -0.00335748 -0.004086546 -0.004086546
"7305" "Chr5_248898935" -4.94e-05 8.76e-06 0.000878196 -0.000111454 0.000327524 -2.14e-05 -0.000522243 -0.00130783 -4.2e-05 -3.32e-05 -1.8e-09 -2.02e-09 -0.00077719 -0.001150394 -3.51e-05 2.03e-05 4.97e-09 3.42e-09 -0.000182042 -0.000202693 -7.12e-09 -2.62e-09 -5.85e-05 7.77e-05 -2.34e-05 3.97e-06 -0.00120248 -0.000235722 0.002754519 0.000899592
"7306" "Chr5_248898942" -7.92e-06 -7.92e-06 0.001164179 0.001164179 0.00033556 0.00033556 -0.000358088 -0.000358088 -2.73e-05 -2.73e-05 -2.07e-09 -2.07e-09 9.79e-05 9.79e-05 2.56e-07 2.56e-07 -1.37e-10 -1.37e-10 -0.000124725 -0.000124725 -1.25e-09 -1.25e-09 3.01e-05 3.01e-05 -4.64e-06 -4.64e-06 -0.001088285 -0.001088285 -0.000913934 -0.000913934
"7307" "Chr5_248898987" -6.41e-05 -5.89e-06 0.000562029 -0.00042762 0.000151169 -0.000197794 -0.000772368 -0.001557956 -2.72e-05 -1.83e-05 -9.45e-10 -1.17e-09 -0.000981997 -0.001355201 6.54e-05 0.000120819 1.15e-09 -3.99e-10 -0.00010117 -0.000121821 -5.62e-09 -1.12e-09 -2.67e-05 0.000109551 -4.62e-05 -1.88e-05 0.001339696 0.002306454 0.001986612 0.000131684
"7308" "Chr5_249005242" -1.19e-05 -1.19e-05 0.000670649 0.000670649 8.91e-05 8.91e-05 0.001363482 0.001363482 -1.35e-05 -1.35e-05 -1.88e-09 -1.88e-09 0.000107775 0.000107775 -0.000150941 -0.000150941 -2.21e-09 -2.21e-09 -0.000433347 -0.000433347 1e-09 1e-09 -0.00022241 -0.00022241 -8.32e-05 -8.32e-05 -0.003451158 -0.003451158 -0.000804068 -0.000804068
"7309" "Chr5_249005457" 2.22e-05 2.22e-05 -0.000531037 -0.000531037 -8.83e-05 -8.83e-05 -0.000351278 -0.000351278 1.27e-05 1.27e-05 5.97e-10 5.97e-10 9.96e-05 9.96e-05 -1.2e-05 -1.2e-05 -1.47e-09 -1.47e-09 6.05e-05 6.05e-05 3.5e-09 3.5e-09 8.46e-05 8.46e-05 1.37e-05 1.37e-05 0.000304649 0.000304649 0.001630542 0.001630542
"7310" "Chr5_249488022" -5.48e-05 1.01e-05 0.00135451 0.000152187 0.000746828 3.93e-05 -0.00289959 0.00070261 -1.29e-05 -8.77e-06 6.85e-10 -8.68e-10 -0.003634255 0.000184418 -0.000104019 -5.18e-05 2e-09 -2e-09 -0.000251334 -0.000174629 -1.42e-08 2e-09 -0.000169991 -5.65e-05 -0.000121369 -3.16e-05 -0.006256444 -0.002403538 -0.001619693 -0.000902129
